disaster_id,disaster_type,disaster_subtype,country,region,location,lat,lng
2599,Flood,Riverine flood,India,Asia,"Bhopal, Hoshangabad, Seoni, Narsinghpur, Jabalpur districts (Madhya Pradesh province), Uttar Pradesh, Assam provinces",23.090097,79.855064
2600,Earthquake,Ground movement,India,Asia,Bihar province,25.201756,85.52006
2601,Flood,Riverine flood,India,Asia,Odisha province,20.232932,84.525938
2602,Flood,Riverine flood,India,Asia,"Mirik, Kalimpong, Darjeeling villages (Darjiling district, West Bengal province),",26.888098,88.18636
2603,Flood,Flood (General),India,Asia,"Chittoor, Cuddapah, Prakasam, Nellore districts (Andhra Pradesh province), Chennai, Cuddalore, Nagapattinam, Kancheepuram, Thiruvallur, Villupuram districts (Tamil Nadu province), Puducherry province",20.101501,86.42713
2604,Flood,Flood (General),India,Asia,"Arunachal Pradesh, Assam, Nagaland provinces",28.3668,94.745979
2605,Flood,Flash flood,India,Asia,"Lakhimpur, Golaghat, Jorhat, Barpeta, Bongaigaon, Goalpara, Dhubri, Marigaon, Darrang, Nalbari districts (Assam province)",26.37143,91.37171
2606,Flood,Riverine flood,India,Asia,"Chennai, Cuddalore, Nagapattinam, Pudukottai, Ramanthapuram, Thanjavur, Thiruvallur, Villupuram, Thoothukudi, Tirunelveli Kattabo districts (Tamil Nadu province)",8.728916,77.711075
2607,Earthquake,Ground movement,India,Asia,"Sikkim, West Bengal, Bihar, Assam, Meghalaya provinces",23.822014,88.038677
2608,Flood,Riverine flood,India,Asia,"Angul, Baleshwar, Baragarh, Bhadrak, Boudh, Cuttack, Deogarh, Dhenkanal, Jajpur, Jagatsinghpur, Jharsuguda, Kendrapara, Khordha, Mayurbhanj, Nayagarh, Nuapada, Puri, Sambalpur districts (Orissa province)",20.101501,86.42713
2609,Flood,Riverine flood,India,Asia,"Barpeta, Bongaigaon, Darrang, Dhemaji, Dhuburi, Golaghat, Jorhat, Karbi Anglong, Sibsagar, Lakhimpur, Nagaon, Sonitpur districts, (Assam province), Begusarai, Bhagalpur, Bhojpur, Buxar, Gopalganj, Katihar, Khagaria, Kishanganj, Lakhisarai, Madhubani, Madhepura, Muzaffarpur, Patna, Purnia, Samastipur, Saran, Saharsa, Sitamarhi, Supaul, Vaishali, Pashchim Champaran districts (Bihar province), Azamgarh, Aligarh, Ambedkar Nagar, Badaun, Ballia, Bara Banki, Bahraich, Bareilly, Bijnor, Faizabad, Farrukhabad, Ghazipur, Gonda, Gorakhpur, Hardoi, Jyotiba Phule Nagar, Kannauj, Kanpur, Kushinagar, Lakhimpur Kheri, Meerut, Muzaffarnagar, Moradabad, Pilibhit, Rampur, Shahjahanpur, Sitapur, Unnao districts (Uttar Pradesh province)",20.101501,86.42713
2610,Flood,Riverine flood,India,Asia,"Uttar Pradesh, Uttarakhand province",27.340831,80.501943
2611,Flood,Riverine flood,India,Asia,"Anjaw (70044), Lohit, Changlang, 70045, 70050, Lower Dibang Valley, East Siang, Upper Siang (70051) districts (Arunachal Pradesh province), Assam province",20.101501,86.42713
2612,Flood,Riverine flood,India,Asia,"Uttarakhand, Himachal Pradesh, Uttar Pradesh, Bihar, Karnataka, Kerala, Gujarat, West Bengal provinces",30.524782,77.93055
2613,Flood,Riverine flood,India,Asia,Assam province,26.344367,93.010266
2614,Flood,Riverine flood,India,Asia,Jammu and Kashmir provinces,32.70098,74.860124
2615,Earthquake,Ground movement,India,Asia,"Bihar, Uttar Pradesh, West Bengal, Sikkim provinces",23.953955,87.861984
2616,Flood,Riverine flood,India,Asia,"Amreli, Rajkot, Surat districts (Gujarat province), Maharashtra province",22.274619,70.795537
2617,Flood,Riverine flood,India,Asia,"Kachchh, Patan, Banas Kantha districts (Gujarat province), Malda, Jalpaiguri districts (West Bengal province), Jorhat, Dhemaji, Lakhimpur, Dhuburi, Darrang, Goalpara, Karbi Anglong, Marigaon districts (Assam province), Manipur, Orissa, Rajasthan, Madhya Pradesh provinces",20.101501,86.42713
2618,Flood,Flood (General),India,Asia,Assam province,26.344367,93.010266
2619,Earthquake,Ground movement,India,Asia,"Administrative unit not available districts (Jammu and Kashmir province), Delhi, Punjab provinces",33.559707,75.289307
2620,Flood,Flash flood,India,Asia,"Chamoli, Pithoragahr districts (Uttarakhand province), Assam, Arunachal Pradesh provinces",30.409403,79.319374
2621,Flood,Flood (General),India,Asia,"Biha, Uttar Pradeshr province (Varanasi, Allahabad, Ghazipur, Ballia, Banda, Jalaun, Ghaziabad, Patna, Bhagalpur, Vaishali, Buxar, Bhojpur, Sonepur, Saran, Begusarai, Samastipur, Lakhisarai, Khagaria, Munger, Nalanda, Katihar, Purnea, Katihar, Supual, Kisanganj, Madhepura, Gopalganj, Saharsa, Araria, East Champaran, Muzafferpur, Kishanganj, Purnea, Araria, Supaul, Bhagalpur, Darbhanga)",20.101501,86.42713
2622,Flood,Flood (General),India,Asia,"Lakhimpur, Karimganj, Darrang districts (Assam), Nagaland, Manipur, Jharkhand",27.237362,94.10649
2623,Flood,Riverine flood,India,Asia,"Digras, Nandgavan villages (Yavatmal district, Maharashtra province)",20.105871,77.715485
2624,Flood,Flood (General),India,Asia,Gujarat,23.581572,71.362455
2625,Flood,Riverine flood,India,Asia,"Lakhimpur, Bangaigaon, Jorhat, Golaghat, Cachar, Dhemjai, Biswanath, Karimganj, Barpeta, Karbi Anglong, Sonitpur, Darrang, Hojai (Sub Division), Bhuragaon (Sub Division), Majuli, Nagaon, Nalbari, Sivasagar, Morigaon, Chirang, Dibrugarh, Dhubri, Kokrajhar, South Salmara, Charaideo, Goalpara districts (Assam)",20.101501,86.42713
2626,Flood,Flood (General),India,Asia,"Imphal West, Imphal East, Thoubal, Bishnupur (Manipur)",24.807528,93.936104
2627,Flood,Flood (General),India,Asia,"Uttar Pradesh (Siddharthnagar, Balarampur, Bahraich, Shravasti, Maharajganj, Barabanki, Lakhimpur Kheri, Gorakhpur, Muzaffarnagar, Gonda, Basti, Mirzapur, Khiri, Deoria, Sitapur, Bijnore, Faizabad, Pilibhit, Farrukhabad, Mau, Kushinagar, Badaun, Ambedkar nagar, Azamgarh, Santkabir Nagar, Ghazipur, Balia)",20.101501,86.42713
2628,Flood,Flood (General),India,Asia,Dakshina Kannada and Udupi districts,12.870095,74.841896
2629,Flood,Flood (General),India,Asia,Odisha state,26.443074,80.317125
2630,Flood,Flood (General),India,Asia,"Punjab, Haryana states",27.777075,76.945322
2631,Drought,Drought,India,Asia,"Karnataka, Maharashtra states",17.291687,74.182943
2632,Flood,Flood (General),India,Asia,"Lakhimpur, Sontipur, Darrang, Goalpara (Assam state); Sikkim state",26.534018,91.90216
2633,Flood,Flood (General),India,Asia,Jammu region,32.71301,74.892454
2634,Flood,Flood (General),India,Asia,"Hyderabad, Telangana, Andhra Pradesh, Karnataka, South Odisha states",17.421503,78.333134
2635,Flood,Flood (General),India,Asia,"Bongaigaon, Dhemaji and Dibrugarh districts (Assam state)",27.480211,94.905846
2636,Flood,Flash flood,India,Asia,"Himachal Pradesh, Union Territories of Jammu and Kashmir and Ladakh",33.559707,75.289307
2637,Flood,Riverine flood,India,Asia,"Ooty, Coonoor cities (Nilgiris district, Tamil Nadu)",11.412635,76.704214
2638,Flood,Riverine flood,India,Asia,Jainta Hills district (Meghalaya province),25.355583,92.368935
2639,Flood,Riverine flood,India,Asia,"Muzaffarpur, Supaul, Patna, Katihar, Nalanda, Araria, Pashchim Champaran, Sheikhpura, Saharsa, Purnia, Saran, Begusarai, Bhagalpur, Madhepura, Vaishali, Khagaria districts (Bihar province), Assam province",20.101501,86.42713
2640,Flood,Flood (General),India,Asia,"Tamil Nadu, Karnataka provinces",11.390899,78.680852
2641,Flood,Flood (General),India,Asia,"Rajasthan, Uttar Pradesh, Madhya Pradesh, Jammu and Kashmir provinces",33.559707,75.289307
2642,Flood,Riverine flood,India,Asia,Kerala province,10.200603,76.574032
2643,Flood,Riverine flood,India,Asia,"Assam, Arunachal Pradesh, Meghalaya, Manipur provinces",26.344367,93.010266
2644,Flood,Riverine flood,India,Asia,"Cuttack, Puri, Khordha, Jajpur, Jagatsinghpur districts (Orissa province)",20.215149,85.854585
2645,Flood,Riverine flood,India,Asia,"Bihar, Uttar Pradesh, Assam, Orissa, West Bengal provinces",23.953955,87.861984
2646,Flood,Riverine flood,India,Asia,"Amravati, Mumbai City, Mumbai Suburban, Raigarh, Ratnagiri, Sindhudurg, Thane districts (Maharashtra province)",19.077793,72.87872
2647,Flood,Riverine flood,India,Asia,"Lakhimpur, Dhemaji, Cachar, Karimganj, Hailakandi, Darrang, Dibrugarh districts (Assam province)",26.534018,91.90216
2648,Flood,Riverine flood,India,Asia,"Tamil Nadu, Andhra Pradesh provinces",13.115072,80.16386
2649,Flood,Riverine flood,India,Asia,"Assam, Tripura provinces",10.494479,76.063026
2650,Flood,Flash flood,India,Asia,"Adilabad, Hyderabad, Karimnagar, Khammam, Mahbubnagar, Medak, Nalgonda, Nizamabad, Rangareddi, Warangal, Srikakulam, Krishna districts (Andhra Pradesh province)",18.297407,83.8969
2651,Flood,Riverine flood,India,Asia,"Ashoknagar, Chhatarpur, Damoh, Jabalpur, Katni, Narsinghpur, Panna, Rewa, Sagar, Satna districts (Madhya Pradesh province)",24.348637,80.60148
2652,Flood,Riverine flood,India,Asia,"Assam, Bihar, Tripura, West Bengal provinces",23.822014,88.038677
2653,Flood,Riverine flood,India,Asia,"Kannur, Kasaragod, Kozhikode, Malappuram, Thiruvananthapuram districts (Kerala province)",11.275271,75.772777
2654,Flood,Riverine flood,India,Asia,"Tehri Garhwal district (Uttaranchal province), Bihar, Assam, Manipur provinces",26.25958,92.29431
2655,Flood,Flood (General),India,Asia,"Gopalganj, Purba Champaran, Pashchim Champaran, Muzaffarpur, Vaishali, Saran districts (Bihar province)",26.800154,84.503716
2656,Flood,Riverine flood,India,Asia,"Aurangabad, Bhojpur, Gopalganj, Jehanabad, Muzaffarpur, Nalanda, Pashchim Champaran, Patna, Purba Champaran, Rohtas, Saran, Sitamarhi, Siwan, Vaishali districts (Bihar province)",26.800154,84.503716
2657,Flood,Riverine flood,India,Asia,"Marshagal, Mahakalpada villages (Kendrapara district, Orissa province), Kakatpur, Astaranga, Kanas, Delanga villages (Puri district, Orissa province), Banki, Kantapada villages (Cuttack district, Orissa province), Balipatna villages (Khordha district, Orissa province), Atharmalik villages (Angul district, Orissa province), Jajpur, Jagatsinghpur, Kalahandi, Koraput, Bolangir, Nayagarh, Baleshwar, Bhadrak districts (Orissa province), Dhamtari, Raipur, Mahasamund, Janjgir-Champa, Raigarh districts (Chhattisgarh province)",20.101501,86.42713
2658,Flood,Riverine flood,India,Asia,"Silchar city (Cachar district, Assam province), Patharkandi village (Karimganj district, Assam province), West Tripura district (Tripura province)",24.824146,92.800606
2659,Flood,Flood (General),India,Asia,North 24 Parganas district (West Bengal province),22.571995,88.43236
2660,Flood,Riverine flood,India,Asia,"Katihar, Sitamarhi districts (Bihar province), Kinnaur district (Himachal Pradesh province), Bankura, Barddhaman, Birbhum, Haora, Hugli, Maldah, Murshidabad, Nadia, North 24 Parganas, West Midnapore districts (West Bengal province), Pithoragarh, Naini Tal districts (Uttarakhand province), Ahmadabad district (Gujarat province), Andhra Pradesh, Assam, Arunachal Pradesh, Madhya Pradesh, Punjab, Uttar Pradesh, Maharashtra, Rajasthan, Chandigarh, Kerala",20.101501,86.42713
2661,Epidemic,Viral disease,Indonesia,Asia,Jakarta,-6.175394,106.827183
2662,Epidemic,Viral disease,Indonesia,Asia,Ngada district (Flores Isl.),-8.504856,120.99272
2663,Flood,Flood (General),Indonesia,Asia,"Sampang, Jember Regencies ; Banyuwangi, (Java); Banjar Regencies (Kalimantan)",-8.20619,114.268518
2664,Flood,Flood (General),Indonesia,Asia,"West Nusa Tenggara, North Sulawesi, North Sumatra, and East Java provinces",-8.583773,116.10685
2665,Flood,Flood (General),Indonesia,Asia,"Kupang Regency in East Nusa Tenggara Province (western Timor Island); Central Kupang, Sulamu, Takari, and Kupang Fatuleu sub-districts",-10.163787,123.602844
2666,Flood,Flood (General),Indonesia,Asia,"Kendal, Grobogan, Jepara, Pati, Pekalongan, Demak, Semarang City, Kudus, and Pekalongan City (Central Java province)",-6.985629,110.419586
2667,Flood,Flood (General),Indonesia,Asia,Sukabumi regency (West Java province),-6.920377,106.92885
2668,Flood,Flood (General),Indonesia,Asia,"Lampung Province (the southernmost Province of Sumatra); Tangerang Regency (Banten Province, northern Java); Bandung Regencies (West Java Province); Pesawaran Regency (Lampung Province, southern Sumatra)",-4.481577,138.93526
2669,Flood,Flood (General),Indonesia,Asia,Eastern Java Island,-6.175554,106.827216
2670,Earthquake,Tsunami,Indonesia,Asia,"Holtekamp beach (Muara Tami area, Kota Jayapura district, Papua province)",-2.629237,140.77591
2671,Earthquake,Ground movement,Indonesia,Asia,"North Lombok, East Lombok, West Lombok, Central Lombok, Mataram districts (West Nusa Tenggara province)",-8.498179,116.04933
2672,Earthquake,Ground movement,Indonesia,Asia,Lombok Isl.,-1.604095,116.1677
2673,Earthquake,Ground movement,Indonesia,Asia,"Lombok, sumbawa",-8.493321,117.42012
2674,Earthquake,Ground movement,Indonesia,Asia,North Maluku Province,0.734776,127.576052
2675,Earthquake,Ground movement,Indonesia,Asia,"Ambon, Nusaniwe, Sirimau, Baguala, Teluk ambon, Leitimur Selatan distrcits (Maluku Province)",-3.695485,128.1795
2676,Epidemic,Bacterial disease,Indonesia,Asia,"Alor, Manggarai, Sikka, Belu",-8.749106,122.1968
2677,Earthquake,Ground movement,Indonesia,Asia,"Bengkulu, Jambi, Riau, Sumatera Barat provinces",-0.924759,100.363256
2678,Earthquake,Ground movement,Indonesia,Asia,Simeulue district (Nangroe Aceh Darussalam province),2.477947,96.380646
2679,Earthquake,Ground movement,Indonesia,Asia,"Jakarta,West Java (Ciamis regency), Central Java (Pekalongan) and Yogyakarta,",-7.327257,108.351326
2680,Earthquake,Tsunami,Indonesia,Asia,"Nangroe Aceh Darussalam, Sumatera Utara provinces",0.853383,99.57053
2681,Earthquake,Ground movement,Indonesia,Asia,"Simeulue, Aceh Singkil districts (Nangroe Aceh Darussalam province) Nias, Nias Selatan districts (Sumatera Utara province)",2.390523,97.96245
2682,Earthquake,Ground movement,Indonesia,Asia,"Pidie Jaya district (Nangroe Aceh Darussalam province, Sumatra Isl.)",5.2517,96.25032
2683,Earthquake,Ground movement,Indonesia,Asia,"Jakarta, Sukabumi, Bogor , Bogor city (Java), Cianjur, Lebak, Pandeglang, Serang (Banten)",-6.237148,106.01148
2684,Earthquake,Tsunami,Indonesia,Asia,"Dongalla, Sigi (dongalla), Parigi Moutong, Palu, Poso, Mamuju Utara (Celebas Isl., Central Sulawesi)",-0.810624,120.17408
2685,Earthquake,Ground movement,Indonesia,Asia,Pandeglang (Banten Province); Bandar Lampung (Lampung Province),-6.309439,106.10786
2686,Flood,Flood (General),Indonesia,Asia,Batu Bara Regency (North Sumatra),3.16988,99.417206
2687,Earthquake,Ground movement,Indonesia,Asia,"Maluku, Maluku Utara provinces",-2.788557,129.38261
2688,Flood,Flood (General),Indonesia,Asia,"South Jakarta, East Jakarta",-6.237358,106.8204
2689,Earthquake,Ground movement,Indonesia,Asia,West Sumatra province,-0.924759,100.363256
2690,Flood,Flood (General),Indonesia,Asia,"Bogor, West Java and East Jakarta",-6.608808,106.80683
2691,Earthquake,Ground movement,Indonesia,Asia,Lombok Isl. (West Nusa Tenggara),-8.565,116.351
2692,Earthquake,Ground movement,Indonesia,Asia,Dompu district (Nusatenggara Barat Province),-7.561789,111.4596
2693,Flood,Flood (General),Indonesia,Asia,"West Sulawesi, East Kalimantan, North Suamatra",-0.50178,117.139309
2694,Flood,Flood (General),Indonesia,Asia,"Cipelang Village (Bogor Regency, West Java Province), Medan City (North Sumatra Province); Central Java Province; Central and North Kalimantan Province",-4.481577,138.93526
2695,Earthquake,Ground movement,Indonesia,Asia,"Mentawai Islands Regency, (West Sumatra Province)",-2.053586,99.57475
2696,Flood,Flash flood,Indonesia,Asia,"Bogor district (Jawa Barat province), Bojonegoro, Jember, Kota Jember districts (Jawa Timur province), Kota Gorontalo district (Gorontalo province), Lebak, Pandeglang, Tangerang districts (Banten province), Dki Jakarta province",-4.481577,138.93526
2697,Flood,Flash flood,Indonesia,Asia,South Jakarta; Lhokseumawe City (Aceh); Palopo City (South Sulawesi); Palembang City (South Sumatra),-2.983726,104.75563
2698,Flood,Flood (General),Indonesia,Asia,Karangasem Regency (eastern Bali); Bangli Regency (eastern Bali); Jembrana Regency (western Bali),-8.360654,114.626625
2699,Flood,Flood (General),Indonesia,Asia,"South Sulawesi, Central Sulawesi and Gorontalo provinces; Maluku Archipelago",-5.134296,119.412428
2700,Earthquake,Ground movement,Indonesia,Asia,"Kulonprogo, Sleman, Kota Yogyakarta, Gunungkidul, Bantul districts (Daerah Istimewa Yogyakarta province), Purworejo, Kota Klaten, Magelang, Klaten, Boyolali districts (Jawa Tengah province)",-4.481577,138.93526
2701,Flood,Riverine flood,Indonesia,Asia,"Bolaangmongondow district (Sulawesi Utara province), Kota Gorontalo, Bonebolango, Gorontalo districts (Gorontalo province)",0.533591,123.06793
2702,Earthquake,Ground movement,Indonesia,Asia,Nabire district (Papua province),-3.362881,135.50325
2703,Earthquake,Ground movement,Indonesia,Asia,Kota Padangpanjang district (Sumatera Barat province),-0.462777,100.4
2704,Epidemic,Viral disease,Indonesia,Asia,"Aceh, Jambi, Banten, West Java, Central Java, Yogyakarta, East Java, South Kalimatan, Bali, West Nusa Tenggara, East Nusa Tenggara (Java, Sumatra)",-4.481577,138.93526
2705,Flood,Flood (General),Indonesia,Asia,"Dayeuhkolot, Baleendah, Bojongsoang, and Margarahayu sub-districts (Bandung Regency, West Java Province)",-6.986185,107.62416
2706,Flood,Riverine flood,Indonesia,Asia,"Limba B, Biwau, Biawao, Donggala, Limba U2, Moodu, Heledula Utara, Heledulaa Selatan, Ipilo, Bugis, Tenilo, Dembe Jaya II, Dembe Jaya, Wongkaditi Timur areas (Gorontalo district, Gorontalo province), Kota Gorotalo, Bonebolango districts (Gorontalo province), Sumatra Utara, Sulawesi Selatan, Maluku, Riau, Sulawesi Tengah, Jawa Barat, Kalimantan Selatan, Kalimantan Tengah, Kalimantan Timur provinces",-4.481577,138.93526
2707,Earthquake,Ground movement,Indonesia,Asia,"Cianjur, Bandung, Kota Bandung, Garut, Tasikmalaya, Kota Tasilmalaya, Sukabumi, Kota Bogor, Bogor, Ciamis, Sumedang, Kuningan, Kota Banjar, Purwakarta, Kota Cimahi, Kota Sukabumi districts (Jawa Barat province), Cilacap district (Jawa Tengah province), Dki Jakarta province",-4.481577,138.93526
2708,Flood,Flash flood,Indonesia,Asia,"Aceh Barat, Aceh Tamiang, Aceh Timur, Aceh Utara, Bener Meriah, Bireuen, Gayolues, Kota Lhokseumawe districts (Nangroe Aceh Darussalam province), Langkat, Mandailingnatal, Tapanuli Selatan districts (Sumatera Utara province), Rokanhilir, Indragiri Hulu districts (Riau province)",-4.481577,138.93526
2709,Flood,Flash flood,Indonesia,Asia,"Sitaro Islands regency (Celebes, North Sulawesi province); Sumbawa, North Sulawesi, and Halmahera Island",1.490058,124.840871
2710,Flood,Flash flood,Indonesia,Asia,Greater Jakarta area and the Indramayu regency (Java Isl.),-6.175394,106.827183
2711,Earthquake,Ground movement,Indonesia,Asia,Nabire district (Papua province),-3.362881,135.50325
2712,Earthquake,Ground movement,Indonesia,Asia,Kota Palu district (Sulawesi Tengah province),-0.892638,119.872734
2713,Epidemic,Viral disease,Indonesia,Asia,"Banten, Lampung (West, east and Central Java), DKI Jakarta, Sumatra (North and South), Aceh (NAD), Riau, Madura Isl., Probolinggo district",-4.481577,138.93526
